"","ensembl_gene_id","entrezgene_id","gene_biotype","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"651","ENSG00000114209",11235,"protein_coding","PDCD10",2244.84830991712,-0.601051503899184,0.198648734325621,-3.0257001432184,0.00248058171979699,0.0195829313650583
"1210","ENSG00000138794",839,"protein_coding","CASP6",1137.52292057232,-0.600802181543286,0.204531817545044,-2.93745094897508,0.00330922517035757,0.0237679931183238
"805","ENSG00000122126",4952,"protein_coding","OCRL",2899.5732667893,-0.600601140706303,0.197747700913511,-3.03720922130461,0.00238779657929217,0.0191177645332155
"1652","ENSG00000159346",51094,"protein_coding","ADIPOR1",8045.7032526118,-0.600365703123238,0.195856584990771,-3.06533325469516,0.00217427579327837,0.0180440678416789
"51","ENSG00000013392",112611,"protein_coding","RWDD2A",418.589585349174,-0.600300416504245,0.171452116592787,-3.5012715411966,0.000463043785741491,0.00644284449002967
"2652","ENSG00000187164",57698,"protein_coding","SHTN1",3143.37612274447,-0.599576958884998,0.227845596620621,-2.63150557999738,0.00850074711900853,0.044338828593527
"2858","ENSG00000198420",9747,"protein_coding","TCAF1",1435.65059668804,-0.598762648294951,0.221308689130073,-2.70555417705732,0.00681905241819904,0.0382437584598033
"931","ENSG00000128050",10606,"protein_coding","PAICS",8825.10697785541,-0.598478880583581,0.216328547472031,-2.76652752296115,0.00566568021326818,0.033946707848014
"909","ENSG00000126602",10131,"protein_coding","TRAP1",2535.9227886748,-0.598171115265517,0.193127947413802,-3.09727889347809,0.0019530603265256,0.0168071440847568
"1628","ENSG00000158006",5051,"protein_coding","PAFAH2",1240.48983508132,-0.596987367258179,0.229987635354699,-2.59573679401275,0.00943883392390576,0.0473456780185254
"967","ENSG00000129518",55837,"protein_coding","EAPP",1810.60100232268,-0.596537871546544,0.178256034439352,-3.34652273300462,0.000818319693730135,0.00947846702759474
"5734","ENSG00000257103",26065,"protein_coding","LSM14A",8770.54257282709,-0.596284838955421,0.207814018077911,-2.86931961794737,0.00411355889764497,0.0274645102390337
"1831","ENSG00000164144",27236,"protein_coding","ARFIP1",2477.77632586359,-0.595811779495245,0.197305328326198,-3.01974500409948,0.00252987583147387,0.0198208169633374
"1352","ENSG00000143933",805,"protein_coding","CALM2",25238.7445661561,-0.595108720134069,0.21319872948173,-2.791333332899,0.00524913833471177,0.0322708121808332
"2830","ENSG00000197841",339318,"protein_coding","ZNF181",621.86174041404,-0.595054805236071,0.22983780627617,-2.58902055704909,0.00962493484277941,0.0479599253960479
"1337","ENSG00000143612",25912,"protein_coding","C1orf43",13907.559475689,-0.594742344769223,0.219919091312253,-2.70436887138996,0.00684342738270749,0.038311266696882
"1170","ENSG00000137497",4926,"protein_coding","NUMA1",10566.7488221459,-0.59424094621572,0.203923907147085,-2.9140327611863,0.00356792461417066,0.0249635441891368
"965","ENSG00000129460",25983,"protein_coding","NGDN",1583.73600058037,-0.594120606321467,0.208474735126564,-2.84984463925943,0.00437405889891327,0.0286241978734293
"943","ENSG00000128609",4698,"protein_coding","NDUFA5",3430.68446920848,-0.593673172091078,0.205504753274147,-2.88885372543723,0.00386648886705184,0.0263687370385211
"772","ENSG00000120063",10672,"protein_coding","GNA13",5673.46947022266,-0.593359926985719,0.218413464224629,-2.71668200077388,0.00659399295307522,0.0373804594419495
"1160","ENSG00000137074",54840,"protein_coding","APTX",1789.45156826059,-0.593246900864462,0.187828361492154,-3.15845219620489,0.00158609319803104,0.0145892383967003
"520","ENSG00000107897",91452,"protein_coding","ACBD5",2069.31915864461,-0.593199404524981,0.204431874614237,-2.90169723114044,0.00371147060797244,0.0256627978835163
"1953","ENSG00000167186",10229,"protein_coding","COQ7",1249.81867774135,-0.592630914932184,0.221724754012651,-2.67282251623727,0.00752160337025642,0.0407487619631426
"1031","ENSG00000132676",7818,"protein_coding","DAP3",7154.17707646793,-0.59252683547172,0.194994745763064,-3.03868103293251,0.00237616291006706,0.0190663179326773
"807","ENSG00000122376",54537,"protein_coding","SHLD2",1679.34512440384,-0.587812065801452,0.184268018522457,-3.18998418995759,0.00142280577176734,0.0136009719516662
"2334","ENSG00000177692",54943,"protein_coding","DNAJC28",69.9577304692571,-0.587619978545016,0.214182152446152,-2.74355249414514,0.0060778329747307,0.0354084134309593
"1373","ENSG00000144840",285282,"protein_coding","RABL3",1477.95855561085,-0.587359921325747,0.204445017976441,-2.87294807738201,0.00406660945781972,0.0272830395421819
"489","ENSG00000106299",8976,"protein_coding","WASL",4361.18180403543,-0.584466111284439,0.18905618505659,-3.09149426192796,0.00199151831373772,0.0170427412226935
"1439","ENSG00000147654",9166,"protein_coding","EBAG9",1763.97585583499,-0.582778825841487,0.187371386457932,-3.11028720477729,0.00186905512896238,0.0163410810487323
"359","ENSG00000100938",51292,"protein_coding","GMPR2",2712.87010596584,-0.582216096796637,0.189084544498834,-3.07913107514838,0.0020760531995184,0.0174938702669504
"2890","ENSG00000198954",26128,"protein_coding","KIFBP",1640.0702663562,-0.581073937821505,0.19004489532845,-3.05756140840957,0.00223145914881046,0.0183634829294876
"551","ENSG00000109180",54940,"protein_coding","OCIAD1",6102.6781653547,-0.579875852415022,0.176682408809171,-3.28202369620922,0.0010306494356432,0.0110356492157865
"278","ENSG00000087338",64395,"protein_coding","GMCL1",1674.24895281102,-0.575787409621379,0.207876671538208,-2.76985101483861,0.00560819388909152,0.033716121441647
"1273","ENSG00000141699",162427,"protein_coding","RETREG3",5043.74693756129,-0.572351564955961,0.195390397211237,-2.92927172023296,0.00339757273421718,0.0241973156006117
"383","ENSG00000101558",9218,"protein_coding","VAPA",8196.27981272411,-0.571657502157821,0.169864728626161,-3.36536906031815,0.000764413390077059,0.00906254271112038
"1640","ENSG00000158623",26958,"protein_coding","COPG2",2121.63969767798,-0.571000713219519,0.204323308243839,-2.79459410738439,0.0051964913741623,0.0320847823668659
"38","ENSG00000008952",7095,"protein_coding","SEC62",8724.04019107377,-0.570514707125386,0.174567262875522,-3.26816550668038,0.00108247045208114,0.0113619757705486
"2248","ENSG00000174780",6731,"protein_coding","SRP72",7465.95228122771,-0.569240894414842,0.191312150740898,-2.97545603982985,0.00292553277132152,0.0219647797954831
"137","ENSG00000063601",8776,"protein_coding","MTMR1",2013.85978163596,-0.569068310845627,0.209146189432177,-2.72091168569995,0.00651021515287525,0.0370526404500439
"2215","ENSG00000173726",9804,"protein_coding","TOMM20",15853.6764491524,-0.568885073443242,0.212117257323114,-2.68193677696233,0.00731972917858963,0.0399106629230366
"1025","ENSG00000132463",2926,"protein_coding","GRSF1",6170.52312413617,-0.568598841943507,0.165081039869458,-3.44436188670207,0.000572408995764793,0.00748389614041674
"1209","ENSG00000138785",57117,"protein_coding","INTS12",608.640339099398,-0.568064234013826,0.141577627798757,-4.0123870052498,6.01078524978891e-05,0.00158439568104881
"222","ENSG00000077684",79960,"protein_coding","JADE1",1487.28150378496,-0.567705966106506,0.218579313325363,-2.59725386391646,0.00939724427716689,0.0472078208662082
"415","ENSG00000103342",2935,"protein_coding","GSPT1",10914.5269679314,-0.565986711612635,0.211963138970309,-2.67021291702948,0.00758031623489313,0.0409537108227618
"1316","ENSG00000143315",93183,"protein_coding","PIGM",1903.53211109092,-0.564667013693829,0.178837828574032,-3.15742490387082,0.00159169228149375,0.0146154849169591
"377","ENSG00000101343",51340,"protein_coding","CRNKL1",2742.21503845218,-0.563780119071044,0.175414662563366,-3.21398514144955,0.0013090644721938,0.0128770750693995
"838","ENSG00000124098",116151,"protein_coding","FAM210B",7354.61729593976,-0.563414548456632,0.21384746958023,-2.63465613861404,0.00842225574369848,0.0440463289153253
"1785","ENSG00000163521",79411,"protein_coding","GLB1L",667.948434806369,-0.561242724473347,0.217733400607971,-2.57766021614601,0.00994717563910732,0.0490409709796794
"419","ENSG00000103591",79719,"protein_coding","AAGAB",3470.15826798593,-0.560475377715691,0.21363888710394,-2.62347077965729,0.00870389107879592,0.0450325450400019
"736","ENSG00000118197",83479,"protein_coding","DDX59",1146.83979552085,-0.559371925736631,0.170002027810711,-3.29038384388841,0.00100050799635183,0.0107904280636938
"1874","ENSG00000165006",51271,"protein_coding","UBAP1",3290.22891779864,-0.558922511416264,0.160955888124114,-3.47251981850628,0.000515596942559553,0.00695085863735675
"1230","ENSG00000140025",90141,"protein_coding","EFCAB11",358.980321698272,-0.558197159848827,0.209519039863161,-2.66418345661278,0.00771754613566651,0.0414786101409499
"268","ENSG00000086102",4799,"protein_coding","NFX1",2996.16758802025,-0.558090549692371,0.165242501409495,-3.3774031797627,0.000731737085195549,0.00882188069153848
"432","ENSG00000104412",9694,"protein_coding","EMC2",2638.69362085426,-0.555449362177493,0.17425156882302,-3.18762904649449,0.00143444433341867,0.0136673292605832
"1363","ENSG00000144455",100130207,"protein_coding","SUMF1",2730.83783455872,-0.555090098728651,0.193126464520754,-2.87423114230417,0.00405012434883813,0.0271920240516047
"1364","ENSG00000144455",285362,"protein_coding","SUMF1",2730.83783455872,-0.555090098728651,0.193126464520754,-2.87423114230417,0.00405012434883813,0.0271920240516047
"1898","ENSG00000165632",83860,"protein_coding","TAF3",883.601357290778,-0.5530441370947,0.160628914303567,-3.44299243690037,0.000575315402827836,0.00750609332639035
"2765","ENSG00000196357",147929,"protein_coding","ZNF565",239.423439941175,-0.55295261690912,0.214541980678526,-2.57736325151987,0.00995572655438171,0.0490689003102033
"2037","ENSG00000169519",196074,"protein_coding","METTL15",667.801390208329,-0.552488569161709,0.180696601314082,-3.05754820590891,0.00223155745131273,0.0183634829294876
"4991","ENSG00000244005",9054,"protein_coding","NFS1",1148.89372333348,-0.551647519404806,0.204205567607596,-2.70143231581647,0.00690415312529052,0.0385287490188522
"854","ENSG00000124596",221443,"protein_coding","OARD1",1333.03053689433,-0.551635532942251,0.182457212966618,-3.02336928188844,0.00249976997772732,0.0196591874616543
"2168","ENSG00000172340",8801,"protein_coding","SUCLG2",3069.01121929525,-0.551568659872672,0.180881720857004,-3.04933332820685,0.00229349855145326,0.0186505561258132
"416","ENSG00000103351",23059,"protein_coding","CLUAP1",1016.74744873034,-0.551497618222254,0.194130486985761,-2.84086042736144,0.00449919989560806,0.029090610187428
"1802","ENSG00000163738",441024,"protein_coding","MTHFD2L",502.958361058719,-0.551187291212534,0.199840039523554,-2.75814242494467,0.00581308643390509,0.034469641422688
"2784","ENSG00000196715",154807,"protein_coding","VKORC1L1",4242.27206208776,-0.549985301946942,0.202257225545465,-2.71923685526533,0.00654327351612973,0.0371783253671891
"1522","ENSG00000151881",64417,"protein_coding","TMEM267",851.143994012615,-0.548395318374916,0.206877812565325,-2.65081746357769,0.00802972251674374,0.0426072764794443
"1325","ENSG00000143390",5993,"protein_coding","RFX5",2586.30181052952,-0.546087450743381,0.175062434044127,-3.1193868274774,0.00181227865311048,0.015994867972339
"218","ENSG00000076650",55094,"protein_coding","GPATCH1",829.603558626046,-0.544600279272267,0.176485021942459,-3.08581585722231,0.00202994494311744,0.0172693626644845
"2230","ENSG00000174282",57659,"protein_coding","ZBTB4",5128.4881041687,-0.54130239532196,0.186837950813272,-2.89717583052997,0.00376538653641008,0.0259098086567813
"2882","ENSG00000198874",55253,"protein_coding","TYW1",1159.22019364702,-0.538124282433758,0.148016637836521,-3.63556617890549,0.000277370773744368,0.00457987481922009
"2260","ENSG00000175029",1488,"protein_coding","CTBP2",4249.20906536041,-0.536238618605224,0.207967732764981,-2.57847028226833,0.00992388353405992,0.0489496873823583
"1247","ENSG00000140632",84656,"protein_coding","GLYR1",5528.92405947263,-0.536222660184466,0.190947909206597,-2.80821435758323,0.00498170548010207,0.031240038640115
"1744","ENSG00000162852",163882,"protein_coding","CNST",1848.72836562657,-0.536106825088943,0.20363441524207,-2.63269263425658,0.00847109699685464,0.0442210726109271
"634","ENSG00000113384",64083,"protein_coding","GOLPH3",7419.18891021474,-0.531746769993283,0.196803351183242,-2.70191928539966,0.00689404960095173,0.0385021097468021
"2251","ENSG00000174796",152815,"protein_coding","THAP6",722.530424660469,-0.531701266031893,0.172277698192649,-3.0863035181566,0.00202661835599122,0.0172611744878363
"2829","ENSG00000197818",23315,"protein_coding","SLC9A8",1343.4537197354,-0.529201412062439,0.167592153998771,-3.15767414783822,0.00159033215001316,0.0146137994016745
"3283","ENSG00000213588",221504,"protein_coding","ZBTB9",943.385895598798,-0.527852646276573,0.184862746515588,-2.85537598150996,0.0042985907467622,0.028319322561148
"2831","ENSG00000197879",4641,"protein_coding","MYO1C",12206.8887495038,-0.527667758112819,0.197434783154647,-2.67261801432175,0.0075261896500462,0.0407558318180528
"2508","ENSG00000183283",9802,"protein_coding","DAZAP2",11346.4684569144,-0.526870209049227,0.154558637298655,-3.40886939906925,0.000652327012137246,0.00816493420431914
"63","ENSG00000017797",10928,"protein_coding","RALBP1",5047.5052367621,-0.526529490255572,0.198446470389888,-2.65325701798122,0.00797191434991384,0.0424016474039538
"2856","ENSG00000198301",55153,"protein_coding","SDAD1",2800.00476402015,-0.522576898488603,0.157807166499497,-3.31149028323926,0.000928004627090845,0.0102794036105497
"297","ENSG00000091527",55573,"protein_coding","CDV3",10576.9984342074,-0.522156202531348,0.180308638759231,-2.89590230465104,0.00378070079727623,0.0259896435282324
"1022","ENSG00000132376",51763,"protein_coding","INPP5K",1950.89157929989,-0.521099140731883,0.182958238923445,-2.84818625167204,0.00439691838175027,0.0287111740250444
"73","ENSG00000023041",64429,"protein_coding","ZDHHC6",1846.73752984406,-0.518595545128578,0.147161988082415,-3.52397756979303,0.000425120234933185,0.00605304936724506
"1997","ENSG00000168434",91949,"protein_coding","COG7",1479.84349609088,-0.51787599448382,0.198331696712506,-2.61116101494615,0.00902353973290174,0.0460617324346259
"1026","ENSG00000132467",57050,"protein_coding","UTP3",1603.90655725882,-0.517616647172581,0.150823573917818,-3.43193463546105,0.000599291980934197,0.00773227762935251
"1507","ENSG00000151611",105377467,"protein_coding","MMAA",571.633540306033,-0.5160860852813,0.165774979610916,-3.11317236468728,0.0018508788727652,0.0162238175857391
"1508","ENSG00000151611",166785,"protein_coding","MMAA",571.633540306033,-0.5160860852813,0.165774979610916,-3.11317236468728,0.0018508788727652,0.0162238175857391
"1311","ENSG00000143183",54499,"protein_coding","TMCO1",7044.04841399837,-0.513041033422718,0.195484017556464,-2.62446536466609,0.00867851187116383,0.0449386755618825
"812","ENSG00000122692",55234,"protein_coding","SMU1",4553.50328684498,-0.511175560549949,0.195634922780329,-2.61290547354844,0.00897761287519964,0.0459637003236726
"1986","ENSG00000168118",5867,"protein_coding","RAB4A",2515.22870955102,-0.509446562978502,0.164644228007556,-3.09422667981486,0.00197326657160163,0.0169224071325707
"1499","ENSG00000151093",54995,"protein_coding","OXSM",591.172878505504,-0.506848868084004,0.177525640556637,-2.85507415432929,0.00430267814313793,0.0283312233556469
"985","ENSG00000130699",6874,"protein_coding","TAF4",1335.38002125665,-0.50672724769296,0.195216747150427,-2.59571606990508,0.0094394031989594,0.0473456780185254
"791","ENSG00000121058",8161,"protein_coding","COIL",1471.18181677228,-0.504560505055282,0.189887948213426,-2.65714864899261,0.00788046867734245,0.0420811154851153
"157","ENSG00000066926",2235,"protein_coding","FECH",1609.89169273987,-0.501627805339365,0.179899391562059,-2.78837966589965,0.00529724228005508,0.032475459335211
"302","ENSG00000092203",9878,"protein_coding","TOX4",3771.52931794798,-0.500445392329254,0.193143735731108,-2.59105163537878,0.00956831337138233,0.0477480236834671
"1504","ENSG00000151413",80224,"protein_coding","NUBPL",827.735501456607,-0.497998657179571,0.193548058807478,-2.57299742631328,0.010082195745754,0.0494319444576689
"358","ENSG00000100926",10548,"protein_coding","TM9SF1",198.512526797275,-0.494791187600015,0.178571518560814,-2.77082925422684,0.00559137384802073,0.0336530079672021
